ecg,ecg1,ecg3,rrIntervalList
4934.656,9920.512,7405.056,
5026.048,10074.88,7346.688,
5043.712,10081.536,7324.672,
4951.296,9924.864,7387.392,
4929.024,9915.648,7413.248,
5027.072,10067.968,7360,
5060.096,10082.048,7320.32,
4966.144,9934.336,7372.032,
4940.032,9930.24,7392.768,
5036.544,10085.632,7338.752,
5063.936,10098.944,7325.184,
4965.376,9941.504,7404.288,
5039.104,10084.096,7347.2,
5064.192,10097.92,7325.952,
4984.32,9969.92,7362.304,
4963.584,9983.744,7371.008,
5049.088,10149.376,7313.152,
5072.128,10178.816,7270.144,
4967.68,10039.808,7300.352,
4942.08,10033.664,7317.504,
5058.304,10196.992,7281.152,
5102.08,10219.776,7272.192,
5019.136,10057.984,7328,
5012.48,10038.016,7350.784,
5122.56,10168.32,7312.384,
5146.368,10139.648,7310.08,
5049.856,9967.104,7378.432,
5026.304,9950.464,7411.2,
5121.792,10097.92,7369.472,
5120.256,10091.264,7344.384,
4966.144,9913.6,7390.464,
4910.848,9892.096,7416.32,
4996.608,10035.712,7372.288,
5017.344,10028.8,7366.4,
4928,9884.672,7436.544,
5010.688,10034.176,7389.696,
5027.84,10031.872,7372.544,
4929.28,9878.784,7422.976,
4904.192,9877.248,7445.248,
5001.984,10033.664,7388.416,
5026.56,10040.064,7357.44,
4925.696,9893.888,7410.688,
4900.608,9893.12,7429.632,
5005.312,10046.72,7380.736,
5030.4,10048.768,7372.032,
4933.888,9907.2,7419.904,
4934.656,9941.248,7403.264,
5103.104,10157.056,7315.456,
5260.8,10239.744,7288.576,
5262.848,10212.864,7296.512,
5253.632,10400,7333.376,
5475.328,10770.944,7622.4,
5689.344,10806.528,7951.104,
5406.976,10402.304,7673.6,
4992.256,10089.216,7033.344,
5021.952,10063.104,7037.952,
5128.704,10051.584,7274.752,
5062.4,9957.888,7372.288,
5059.328,10028.032,7338.752,
5157.376,10196.224,7246.848,
5161.728,10167.04,7239.936,
5052.928,10000.128,7299.84,
5041.152,10007.04,7318.528,
5150.976,10163.968,7269.376,
5170.176,10153.984,7266.048,
5071.616,10000.64,7323.648,
5060.352,10004.992,7338.752,
5162.496,10155.776,7298.816,
5173.248,10144.256,7300.352,
5080.064,10000.64,7345.92,
5082.624,10020.608,7348.48,
5184.256,10170.624,7302.656,
5197.568,10157.056,7294.208,
5106.688,10008.832,7348.48,
5108.736,10033.92,7347.2,
5217.024,10188.544,7288.064,
5236.992,10174.464,7279.616,
5142.784,10022.656,7341.056,
5138.432,10038.528,7353.6,
5246.464,10198.016,7299.072,
5267.456,10189.312,7298.304,
5178.624,10043.136,7344.896,
5182.464,10064.64,7347.2,
5291.776,10212.864,7300.352,
5303.552,10188.032,7322.112,
5211.136,10034.176,7377.408,
5224.192,10054.144,7373.568,
5346.048,10207.232,7315.456,
5358.848,10184.704,7319.296,
5274.88,10037.248,7377.408,
5293.056,10060.544,7386.368,
5421.056,10220.544,7337.472,
5467.136,10215.68,7327.744,
5401.088,10083.072,7369.984,
5421.056,10104.32,7386.112,
5550.592,10250.496,7344.128,
5590.528,10237.184,7350.784,
5523.968,10103.296,7407.104,
5546.496,10128.384,7408.896,
5677.568,10279.68,7354.88,
5710.08,10261.504,7348.224,
5645.568,10124.288,7399.68,
5666.048,10156.032,7410.944,
5786.368,10317.312,7359.744,
5798.4,10302.464,7343.36,
5684.992,10155.264,7392.512,
5653.248,10178.56,7386.112,
5709.312,10319.616,7313.664,
5665.024,10285.824,7279.616,
5508.352,10130.688,7299.328,
5437.952,10139.904,7273.984,
5464.576,10266.624,7192.064,
5393.408,10220.288,7167.232,
5231.872,10055.168,7207.68,
5182.208,10074.368,7222.528,
5233.664,10210.048,7182.848,
5196.032,10199.808,7246.848,
5034.496,10022.144,7257.6,
5118.464,10164.736,7225.6,
5110.272,10134.272,7238.4,
5003.776,9985.536,7297.024,
5002.24,10015.232,7308.032,
5107.712,10164.736,7251.2,
5102.08,10134.016,7245.312,
4997.12,9985.792,7298.816,
5000.704,10018.304,7306.752,
5103.104,10171.648,7250.944,
5103.104,10142.464,7247.104,
5006.848,9998.336,7298.816,
5004.544,10022.912,7301.888,
5099.008,10166.016,7268.096,
5095.68,10136.064,7265.28,
4994.56,9989.888,7314.944,
4997.12,10026.24,7321.088,
5100.032,10173.952,7265.024,
5102.08,10141.184,7246.592,
5009.408,10001.664,7305.728,
5018.88,10042.368,7308.032,
5115.648,10186.24,7255.04,
5115.392,10152.96,7250.176,
5018.112,10014.208,7302.656,
5020.928,10056.192,7306.496,
5118.976,10198.016,7254.016,
5115.136,10156.032,7263.488,
5024.512,10023.168,7297.536,
5028.096,10066.688,7292.416,
5130.24,10209.792,7235.584,
5122.304,10165.76,7229.184,
5012.736,10013.44,7286.016,
5012.224,10052.096,7283.712,
5109.504,10200.832,7246.848,
5104.384,10164.992,7253.248,
5002.752,10015.232,7303.424,
5010.944,10055.68,7294.976,
5105.664,10202.112,7246.848,
5092.864,10156.544,7252.736,
4990.72,10010.88,7305.728,
5003.008,10060.288,7305.984,
5100.032,10205.952,7252.224,
5083.904,10157.056,7254.784,
4976.896,10005.248,7305.984,
4980.736,10045.952,7309.056,
5080.576,10190.592,7264.768,
5064.704,10143.488,7269.376,
4962.048,9998.848,7307.52,
4980.224,10051.584,7296,
5072.64,10189.568,7256.832,
5050.112,10132.736,7270.656,
4955.392,9990.144,7319.808,
4972.288,10042.624,7311.104,
5070.08,10183.68,7260.416,
5050.368,10130.688,7260.928,
4945.152,9984.512,7313.92,
4957.44,10030.592,7326.72,
5054.976,10171.392,7295.744,
5042.688,10125.568,7302.656,
4958.72,9998.848,7324.928,
4969.472,10048.512,7316.224,
5061.632,10184.192,7272.704,
5038.336,10126.08,7288.32,
4942.336,9987.84,7334.656,
4953.856,10036.992,7329.024,
5051.904,10177.28,7281.92,
5035.52,10125.312,7289.344,
4932.864,9981.952,7346.176,
4953.856,10038.528,7339.264,
5056.256,10176,7293.44,
5038.848,10123.52,7299.072,
4934.656,9987.84,7358.208,
4960.256,10050.816,7345.152,
5066.24,10194.176,7279.104,
5036.8,10129.92,7296,
4926.208,9979.392,7351.04,
4944.128,10031.872,7343.616,
5051.904,10180.352,7281.664,
5034.24,10125.824,7279.872,
4934.4,9987.072,7330.048,
4956.416,10045.44,7319.808,
5053.184,10184.448,7277.056,
5031.168,10122.496,7297.28,
4939.008,9983.744,7356.416,
4961.28,10045.44,7344.384,
5055.232,10181.376,7288.832,
5031.68,10122.24,7282.432,
4931.84,9980.416,7333.888,
5029.376,10154.24,7278.08,
4931.584,10050.816,7311.104,
4963.328,10152.192,7278.848,
5060.608,10294.784,7220.48,
5022.464,10221.312,7230.72,
4937.216,10098.688,7271.168,
4995.072,10193.152,7239.68,
5109.504,10322.688,7200.256,
5092.608,10230.272,7230.464,
5009.664,10083.072,7287.808,
5053.696,10142.976,7284.736,
5147.648,10248.704,7244.8,
5103.104,10149.12,7275.52,
5014.784,10015.488,7346.176,
5053.696,10095.36,7333.632,
5032.448,10100.736,7287.04,
4916.224,9969.408,7332.096,
4936.704,10041.856,7315.712,
5025.024,10155.008,7296.512,
4985.088,10063.872,7323.904,
4896.256,9942.016,7369.472,
4936.448,10030.592,7350.784,
5033.728,10160.896,7286.272,
4991.488,10080,7293.952,
4903.68,9910.016,7324.672,
5039.872,10166.272,7289.344,
4995.584,10075.392,7303.168,
4901.376,9950.976,7350.016,
4939.008,10043.392,7334.4,
5035.008,10190.592,7266.304,
5038.336,10166.784,7247.36,
5058.56,10128.384,7260.672,
5204.224,10327.808,7198.464,
5366.016,10617.344,7218.432,
5506.56,10758.656,7624.448,
5683.712,10758.656,8056.576,
5634.56,10616.32,7864.064,
5290.496,10382.08,7099.648,
5056.512,10094.848,6922.24,
5011.456,9959.424,7195.136,
5080.832,10108.16,7239.936,
5180.672,10287.104,7177.216,
5129.984,10206.72,7170.304,
5039.616,10076.928,7210.24,
5083.136,10163.2,7192.576,
5165.056,10273.792,7159.296,
5115.392,10170.368,7194.88,
5074.432,10137.6,7253.504,
5167.872,10256.384,7212.544,
5126.656,10163.456,7235.072,
5037.056,10046.72,7280.896,
5084.16,10143.232,7262.464,
5178.88,10264.576,7224.32,
5138.688,10175.232,7257.344,
5053.952,10062.336,7297.024,
5112.832,10165.248,7269.888,
5213.952,10289.664,7210.24,
5167.104,10187.264,7238.144,
5081.856,10070.272,7283.968,
5140.224,10171.392,7264.256,
5239.04,10290.944,7223.808,
5199.616,10196.48,7244.544,
5127.68,10087.168,7289.344,
5183.744,10181.632,7259.392,
5281.536,10300.416,7211.52,
5239.808,10207.232,7244.8,
5160.192,10092.8,7306.752,
5229.568,10198.016,7286.272,
5334.784,10314.496,7230.208,
5295.36,10210.816,7256.576,
5224.96,10102.272,7295.232,
5294.08,10204.416,7276.544,
5398.016,10317.824,7238.4,
5353.472,10212.608,7271.68,
5289.984,10106.368,7305.728,
5378.304,10220.544,7268.864,
5493.76,10339.584,7230.464,
5474.304,10243.584,7259.904,
5417.728,10138.624,7316.736,
5506.048,10254.08,7296.512,
5623.296,10367.488,7263.488,
5608.704,10270.464,7295.744,
5557.504,10168.832,7309.568,
5753.088,10401.024,7259.904,
5726.464,10313.984,7283.968,
5657.344,10221.824,7307.776,
5713.152,10330.112,7273.472,
5782.272,10438.144,7237.376,
5707.264,10335.744,7258.88,
5594.88,10230.016,7271.68,
5602.304,10324.992,7222.272,
5623.04,10409.472,7158.272,
5490.432,10283.776,7174.144,
5328.896,10243.072,7147.264,
5360.128,10340.608,7090.432,
5254.4,10217.472,7111.424,
5127.68,10098.176,7169.792,
5148.928,10193.408,7154.688,
5205.76,10295.296,7129.088,
5125.12,10182.912,7171.328,
5010.944,10062.848,7233.28,
5059.584,10165.248,7216.896,
5136.64,10273.28,7154.944,
5069.056,10160.896,7191.552,
4985.088,10052.864,7248.128,
5041.152,10155.776,7219.456,
5114.368,10255.872,7183.36,
5044.736,10145.024,7212.544,
4972.544,10049.024,7257.088,
5040.64,10162.688,7237.888,
5124.096,10261.248,7212.032,
5058.048,10146.56,7252.736,
4970.496,10036.48,7305.472,
5028.352,10146.816,7283.2,
5116.672,10256.896,7226.112,
5061.632,10150.144,7247.872,
4978.688,10046.208,7296.512,
5041.92,10155.776,7278.336,
5116.672,10247.936,7250.688,
5058.048,10138.112,7274.24,
4988.416,10055.68,7287.808,
5053.184,10174.464,7256.576,
5128.448,10273.536,7232,
5067.008,10161.664,7265.536,
5000.704,10068.736,7304.192,
5066.24,10186.24,7261.952,
5149.44,10291.712,7201.28,
5083.136,10172.672,7229.184,
4998.4,10072.832,7262.464,
5050.368,10182.144,7243.52,
5127.424,10278.912,7210.752,
5068.032,10167.296,7222.016,
4986.368,10066.944,7269.376,
5046.016,10183.168,7244.8,
5121.28,10283.52,7207.936,
5062.656,10176.768,7222.272,
4991.488,10089.216,7250.944,
5045.76,10198.016,7236.608,
5120,10291.2,7185.408,
5053.44,10172.16,7209.984,
4965.12,10070.528,7263.232,
5025.024,10186.752,7236.096,
5105.92,10282.24,7195.136,
5031.424,10154.24,7235.584,
4950.016,10060.032,7282.432,
5020.672,10183.168,7243.008,
5102.848,10278.4,7196.16,
5036.288,10156.032,7242.24,
4955.136,10056.192,7301.12,
5018.368,10176,7274.752,
5090.816,10268.672,7222.784,
5014.784,10141.952,7248.384,
4936.96,10047.232,7291.904,
5007.36,10170.624,7262.464,
5079.04,10263.552,7233.536,
5008.896,10136.832,7262.208,
4940.544,10048.768,7289.856,
5009.92,10169.856,7264.256,
5083.904,10262.784,7221.504,
5013.248,10141.184,7249.664,
4944.384,10059.264,7279.872,
5010.176,10181.888,7250.944,
5079.04,10263.04,7209.216,
5011.456,10143.744,7234.56,
4934.4,10053.632,7284.992,
4996.608,10168.576,7263.488,
5073.92,10254.592,7228.928,
5019.392,10143.488,7250.432,
4945.92,10059.776,7287.552,
5004.544,10182.656,7257.856,
5073.664,10270.976,7218.432,
5005.824,10145.024,7249.152,
4933.632,10054.144,7295.488,
4999.68,10170.368,7263.232,
5077.504,10260.992,7211.264,
5013.504,10145.28,7236.352,
4937.984,10061.056,7276.032,
5000.704,10179.584,7250.432,
5078.528,10266.112,7214.336,
5010.688,10141.44,7251.2,
4933.632,10054.4,7280.384,
5005.824,10179.584,7242.496,
5081.344,10266.624,7211.008,
5006.336,10140.16,7251.2,
4933.888,10053.888,7291.136,
5009.152,10183.168,7251.968,
5077.248,10267.904,7205.888,
5003.776,10137.088,7238.144,
4928.256,10050.304,7289.856,
4992.256,10180.352,7260.16,
5064.192,10267.392,7214.336,
4993.536,10140.16,7246.336,
4931.072,10059.008,7277.568,
5011.456,10191.104,7232,
5069.056,10265.088,7201.28,
4986.88,10132.48,7244.544,
4928.512,10061.056,7284.736,
5007.104,10194.176,7244.544,
5068.544,10266.368,7202.56,
4989.696,10130.688,7237.632,
4924.672,10057.472,7275.52,
4998.656,10187.52,7248.896,
5069.824,10266.88,7220.992,
4992.512,10135.296,7255.808,
4917.248,10051.584,7287.04,
4992,10182.912,7248.64,
5068.8,10262.528,7219.456,
5001.984,10139.136,7260.416,
4934.912,10068.992,7287.04,
5007.36,10198.272,7248.64,
5064.192,10263.04,7209.728,
4973.568,10119.936,7251.712,
4914.688,10054.4,7282.944,
5006.336,10198.016,7238.656,
5064.704,10264.32,7208.704,
4979.712,10126.592,7250.176,
5005.568,10202.112,7255.296,
5060.864,10258.944,7230.208,
4984.576,10128.64,7261.952,
4926.72,10073.6,7275.776,
5012.224,10220.544,7230.208,
5072.896,10279.424,7191.04,
4983.808,10137.088,7235.584,
4923.648,10079.232,7264.512,
5012.736,10220.544,7195.904,
5000.96,10151.168,7226.624,
4955.136,10114.816,7253.76,
5039.104,10281.472,7192.064,
5090.304,10365.696,7148.544,
5002.752,10242.048,7176.704,
4952.32,10196.736,7195.904,
5046.528,10343.424,7147.776,
5116.672,10410.496,7116.288,
5033.216,10267.648,7170.56,
4990.976,10194.688,7214.592,
5101.568,10329.856,7167.232,
5168.384,10363.904,7160.832,
5084.16,10197.76,7215.872,
5033.728,10129.92,7255.296,
5122.304,10261.504,7225.856,
5164.544,10306.56,7205.632,
5039.104,10150.912,7243.264,
4939.008,10077.184,7264,
5007.872,10208.256,7228.16,
5054.464,10254.592,7203.072,
4962.304,10103.296,7245.568,
4914.432,10051.072,7282.432,
5001.728,10190.336,7249.152,
5049.088,10236.16,7233.536,
4963.072,10090.24,7286.528,
4910.592,10040.064,7319.04,
4994.816,10187.776,7268.096,
5038.08,10235.904,7231.744,
4941.568,10089.472,7279.36,
4887.808,10038.016,7318.528,
4984.32,10184.96,7271.424,
5039.104,10244.864,7228.16,
4958.976,10131.456,7243.776,
4972.032,10146.304,7241.472,
5181.184,10368.256,7171.072,
5325.312,10522.624,7106.56,
5267.712,10546.432,7202.56,
5368.576,10741.248,7585.536,
5677.824,10988.032,7917.824,
5596.672,10780.416,7682.816,
5103.616,10284.544,7035.904,
4925.952,10054.144,6938.368,
5091.328,10184.704,7151.616,
5161.216,10278.144,7204.608,
5082.112,10192.384,7206.4,
5035.52,10169.088,7200.768,
5123.072,10302.208,7145.984,
5166.08,10339.072,7134.464,
5073.152,10193.408,7189.504,
5026.56,10148.352,7219.968,
5119.744,10289.92,7177.216,
5158.4,10326.016,7147.008,
5071.872,10178.56,7196.928,
5029.12,10134.784,7225.6,
5119.488,10276.096,7190.272,
5165.056,10317.056,7164.16,
5080.32,10182.144,7204.352,
5049.6,10153.984,7243.264,
5141.76,10295.296,7215.616,
5175.552,10325.248,7202.816,
5092.096,10183.936,7243.776,
5067.008,10157.056,7262.976,
5177.088,10316.288,7204.096,
5229.568,10355.968,7169.28,
5133.312,10198.272,7227.136,
5095.424,10163.2,7250.176,
5195.264,10318.08,7208.192,
5247.744,10351.36,7192.576,
5166.08,10200.576,7233.536,
5135.104,10170.88,7254.528,
5239.296,10322.176,7208.96,
5285.12,10354.688,7191.296,
5202.176,10205.952,7239.936,
5179.392,10175.744,7271.424,
5293.568,10331.136,7223.808,
5352.704,10364.416,7195.904,
5282.048,10229.248,7239.424,
5264.128,10208,7265.024,
5374.976,10351.616,7224.576,
5433.344,10380.288,7202.304,
5367.808,10244.864,7246.08,
5361.408,10227.712,7279.104,
5482.496,10376.192,7240.192,
5546.24,10405.888,7217.408,
5491.2,10271.232,7256.32,
5487.104,10256.128,7275.52,
5612.544,10411.264,7241.984,
5684.736,10450.432,7218.688,
5618.432,10312.704,7249.664,
5606.4,10302.208,7255.296,
5712.384,10462.208,7212.288,
5754.368,10495.744,7181.568,
5654.272,10349.312,7225.344,
5596.928,10324.992,7250.432,
5663.488,10477.056,7183.36,
5659.904,10494.72,7128.832,
5515.264,10333.44,7165.44,
5419.776,10292.224,7177.216,
5450.496,10418.432,7112.704,
5421.056,10428.928,7070.72,
5274.368,10272.256,7092.48,
5190.912,10235.136,7114.752,
5237.248,10367.488,7084.544,
5228.544,10371.328,7091.2,
5103.872,10212.096,7137.792,
5044.736,10184.96,7157.504,
5119.488,10326.016,7121.664,
5137.92,10341.376,7097.088,
5037.312,10190.848,7148.032,
4998.912,10169.856,7177.472,
5088.768,10319.872,7141.376,
5112.32,10339.584,7126.528,
5006.08,10179.584,7187.968,
4972.032,10156.8,7216.384,
5067.52,10308.096,7173.12,
5103.104,10328.576,7168.256,
5009.152,10179.584,7214.592,
4975.36,10160.896,7241.728,
5071.872,10312.704,7184.896,
5103.104,10327.04,7162.368,
5004.032,10175.744,7213.824,
4977.664,10163.712,7225.088,
5083.392,10320.64,7171.072,
5115.904,10342.4,7152.128,
5018.112,10194.944,7197.184,
4991.744,10181.888,7208.448,
5085.44,10329.856,7164.672,
5118.72,10341.376,7147.776,
5022.464,10195.456,7195.648,
4992.512,10189.824,7216.384,
5086.976,10337.28,7174.4,
5117.184,10347.008,7156.224,
5023.488,10198.272,7205.376,
5000.448,10190.08,7227.136,
5100.544,10342.656,7174.656,
5125.632,10351.872,7161.088,
5027.84,10207.488,7207.168,
5007.104,10202.88,7215.616,
5094.144,10347.776,7163.136,
5106.944,10351.36,7149.312,
5012.224,10207.232,7183.616,
4987.904,10202.624,7195.392,
5081.6,10349.056,7163.904,
5100.8,10352.896,7147.776,
5000.448,10202.88,7188.48,
4970.752,10194.432,7200.768,
5061.632,10334.72,7169.28,
5078.528,10328.064,7175.424,
4976.64,10175.744,7231.232,
4962.56,10181.12,7241.216,
5069.056,10332.416,7183.872,
5094.912,10334.976,7165.44,
4996.352,10185.984,7211.008,
4974.848,10186.752,7227.392,
5074.432,10337.792,7182.336,
5092.864,10331.648,7172.096,
4982.528,10180.352,7211.264,
4948.48,10171.648,7217.408,
5035.264,10320.896,7186.176,
5051.392,10324.736,7184.384,
4948.224,10169.6,7229.696,
4935.936,10164.224,7238.656,
5047.552,10326.784,7183.616,
5062.144,10327.296,7185.408,
4957.952,10174.72,7251.456,
5034.752,10320.64,7197.952,
5056.768,10318.08,7175.424,
4946.944,10164.992,7234.56,
4924.416,10172.416,7250.176,
5029.12,10330.88,7192.32,
5051.904,10326.272,7187.712,
4960.768,10181.376,7235.84,
4939.52,10187.52,7240.704,
5038.848,10336,7185.664,
5054.464,10327.808,7177.984,
4954.112,10174.208,7239.168,
4939.52,10181.12,7244.544,
5045.248,10332.928,7197.952,
5063.424,10333.44,7183.104,
4966.656,10185.216,7232,
4952.832,10190.08,7248.384,
5056.768,10341.12,7203.584,
5073.408,10330.112,7205.888,
4968.96,10176.512,7254.016,
4947.2,10182.656,7260.416,
5048.32,10331.392,7201.792,
5065.472,10324.224,7181.312,
4965.376,10178.56,7235.072,
4943.104,10184.704,7257.6,
5043.968,10336.768,7208.704,
5053.696,10320.64,7205.12,
4959.488,10171.392,7250.688,
4959.488,10190.08,7251.2,
5060.096,10339.328,7201.792,
5058.304,10315.776,7206.656,
4962.048,10170.624,7254.784,
4952.576,10188.032,7250.944,
5048.576,10339.84,7194.624,
5053.184,10321.92,7185.408,
4947.712,10163.456,7249.152,
4943.616,10181.376,7211.264,
5053.952,10317.824,7197.44,
4952.576,10170.88,7250.688,
4954.88,10195.456,7254.272,
5052.928,10343.68,7204.608,
5046.528,10309.376,7212.544,
4944.64,10155.264,7256.576,
4934.656,10181.12,7268.864,
5038.848,10335.232,7217.408,
5044.48,10311.68,7212.544,
4941.568,10170.624,7267.84,
5031.936,10319.616,7224.064,
5037.824,10300.928,7217.408,
4944.896,10157.568,7267.584,
4942.08,10187.264,7273.728,
5036.8,10334.464,7221.76,
5042.944,10312.96,7207.168,
4947.968,10163.712,7262.976,
4941.824,10180.608,7278.336,
5039.872,10326.528,7230.72,
5043.2,10303.232,7225.344,
4944.128,10160.384,7260.928,
4941.568,10182.656,7255.04,
5044.224,10327.296,7204.608,
5049.6,10301.696,7206.144,
4942.848,10149.12,7255.296,
4942.08,10174.976,7255.296,
5051.904,10327.808,7206.656,
5051.648,10301.696,7202.816,
4947.456,10147.584,7252.736,
4945.408,10177.28,7255.04,
5049.856,10331.136,7203.328,
5050.368,10299.392,7195.136,
4945.152,10143.232,7245.568,
4954.368,10177.536,7248.896,
5061.376,10336.256,7191.296,
5060.608,10309.12,7191.808,
4956.672,10151.936,7254.784,
4956.16,10179.328,7267.328,
5058.816,10335.488,7203.584,
5073.664,10328.832,7187.2,
4973.312,10202.624,7225.088,
4963.072,10253.312,7204.352,
5070.848,10424.064,7132.672,
5071.104,10403.072,7116.032,
4972.544,10264.32,7152.128,
4997.888,10314.752,7110.656,
5124.096,10409.728,7122.432,
5035.52,10247.168,7182.592,
5048.064,10266.112,7201.792,
5149.44,10389.76,7156.224,
5147.648,10337.28,7168.512,
5053.44,10185.216,7230.208,
5058.048,10212.608,7244.544,
5137.408,10355.968,7190.784,
5086.464,10301.696,7181.824,
4953.344,10134.528,7220.992,
4940.8,10160.64,7228.928,
5036.8,10307.584,7189.76,
5033.984,10266.88,7203.072,
4935.68,10113.536,7272.704,
4934.656,10145.792,7277.824,
5036.8,10296.832,7213.568,
5031.424,10259.456,7198.208,
4920.064,10108.16,7257.344,
4920.32,10145.792,7257.856,
5018.88,10291.2,7215.616,
5013.248,10251.52,7217.664,
4922.112,10115.072,7263.232,
4930.048,10158.336,7259.648,
5024.512,10310.144,7203.328,
5029.376,10300.928,7187.2,
5010.176,10225.408,7214.848,
5159.424,10357.248,7176.96,
5356.544,10613.248,7086.336,
5402.112,10749.696,7225.856,
5528.576,10835.968,7698.944,
5718.016,10914.56,7949.312,
5559.04,10778.624,7494.656,
5132.8,10424.064,6841.6,
4977.408,10129.152,6952.192,
5061.12,10182.4,7158.016,
5179.392,10377.216,7136.512,
5165.824,10374.4,7106.048,
5068.032,10237.44,7148.544,
5071.872,10259.456,7161.6,
5161.472,10387.968,7119.104,
5143.808,10340.864,7124.736,
5046.016,10204.672,7182.336,
5066.496,10255.872,7183.872,
5164.544,10394.112,7144.704,
5150.976,10339.328,7164.928,
5054.72,10197.504,7221.504,
5074.432,10253.824,7215.104,
5181.44,10397.696,7161.6,
5167.36,10347.52,7163.648,
5069.056,10203.904,7224.576,
5088.256,10254.592,7224.576,
5200.384,10401.536,7181.312,
5189.888,10351.36,7191.04,
5101.056,10216.448,7241.984,
5135.36,10274.304,7233.024,
5246.464,10420.992,7168,
5241.344,10373.12,7171.328,
5147.136,10236.416,7230.464,
5175.808,10296.832,7229.952,
5283.328,10437.12,7171.328,
5264.896,10377.216,7189.248,
5177.6,10234.624,7243.264,
5207.552,10282.752,7243.776,
5325.056,10429.952,7193.856,
5324.032,10383.36,7193.6,
5235.712,10243.584,7246.08,
5266.944,10299.136,7240.192,
5386.496,10440.192,7197.44,
5387.008,10385.664,7221.504,
5318.912,10258.176,7264,
5362.944,10319.616,7256.32,
5489.408,10463.232,7203.328,
5497.6,10411.52,7206.144,
5431.552,10284.288,7265.536,
5485.312,10350.336,7264.512,
5617.408,10491.904,7216.64,
5630.208,10442.24,7220.224,
5567.232,10314.24,7272.448,
5622.272,10388.992,7265.28,
5744.128,10532.096,7221.248,
5747.2,10474.24,7236.864,
5676.544,10349.056,7270.656,
5707.776,10418.432,7264,
5807.36,10565.632,7207.68,
5770.752,10505.216,7204.608,
5644.032,10368.512,7240.448,
5630.464,10431.232,7201.024,
5676.032,10555.136,7127.552,
5585.92,10471.68,7113.984,
5429.504,10322.688,7147.52,
5390.848,10367.232,7121.92,
5421.824,10484.48,7054.08,
5327.872,10396.416,7050.752,
5173.76,10240.512,7114.496,
5160.192,10300.416,7108.864,
5216.768,10420.992,7078.144,
5163.008,10345.472,7098.112,
5052.928,10208,7145.984,
5058.304,10267.136,7144.96,
5141.504,10400,7108.864,
5104.64,10330.112,7130.112,
5007.872,10194.688,7175.168,
5035.264,10265.6,7160.576,
5124.096,10392.576,7113.728,
5092.608,10320.384,7129.344,
4994.304,10185.472,7197.184,
5015.808,10250.24,7201.024,
5116.672,10387.712,7150.848,
5098.24,10327.808,7140.864,
5003.008,10197.504,7191.808,
5020.928,10259.2,7193.344,
5112.064,10386.176,7156.224,
5081.6,10309.888,7179.264,
4992.512,10184.448,7228.16,
5022.976,10258.944,7214.848,
5121.792,10393.344,7164.928,
5091.84,10315.008,7175.68,
4997.12,10182.4,7220.992,
5028.352,10259.968,7204.352,
5127.936,10399.744,7144.704,
5099.776,10328.576,7162.88,
5003.52,10194.688,7217.408,
5038.848,10273.536,7193.088,
5142.016,10405.888,7144.704,
5107.456,10326.784,7159.296,
5017.6,10205.44,7199.488,
5049.088,10290.944,7183.104,
5136.896,10420.224,7127.552,
5100.288,10331.904,7134.976,
5008.128,10204.672,7196.672,
5038.592,10289.152,7187.968,
5130.752,10420.48,7136.256,
5098.496,10342.912,7143.168,
5006.336,10219.776,7179.008,
5038.848,10296.832,7165.696,
5130.496,10422.016,7114.496,
5097.472,10342.144,7138.048,
5004.032,10217.472,7177.984,
5030.912,10293.504,7166.208,
5117.696,10417.408,7114.752,
5073.408,10333.952,7125.248,
4976.64,10200.832,7182.848,
5012.736,10279.168,7163.904,
5099.264,10400.768,7130.88,
5053.696,10310.656,7151.104,
4972.032,10191.104,7188.736,
5010.688,10276.096,7173.888,
5089.536,10395.904,7131.136,
5039.616,10304.256,7154.944,
4948.224,10182.656,7217.408,
4985.088,10264.064,7212.032,
5084.672,10390.016,7150.592,
5055.744,10313.472,7155.712,
4965.888,10196.736,7197.696,
4996.096,10277.376,7183.104,
5093.376,10403.84,7134.72,
5064.192,10324.48,7152.896,
4965.376,10194.944,7188.992,
4995.84,10271.488,7175.936,
5085.44,10396.416,7131.136,
5038.336,10309.12,7148.288,
4945.408,10180.352,7210.24,
4986.112,10262.784,7196.416,
5084.672,10388.224,7149.056,
5047.552,10306.816,7149.824,
4960.512,10190.848,7197.696,
5000.704,10274.56,7191.04,
5081.344,10387.712,7156.48,
5041.92,10301.44,7177.472,
4957.44,10184.192,7220.48,
4998.144,10275.328,7200.256,
5082.88,10393.344,7147.776,
5032.96,10298.112,7172.096,
4947.2,10179.84,7205.12,
4995.328,10270.976,7181.824,
5085.952,10392.832,7138.048,
5039.872,10299.648,7152.384,
4950.784,10179.84,7203.328,
4988.672,10268.16,7188.992,
5070.592,10378.24,7159.296,
5020.416,10288.896,7178.752,
4937.472,10186.496,7223.04,
5000.448,10307.84,7190.528,
5093.376,10453.504,7112.704,
5044.736,10383.872,7110.656,
4957.44,10284.032,7143.68,
5008.128,10382.08,7116.544,
5102.848,10504.704,7071.744,
5068.032,10424.32,7097.088,
5007.104,10312.96,7142.912,
5078.272,10401.536,7120.384,
5171.456,10488.064,7089.408,
5114.88,10352.128,7147.52,
5034.752,10219.776,7211.264,
5086.72,10305.536,7201.792,
5175.296,10412.288,7160.32,
5109.248,10306.56,7168.512,
4976.64,10177.536,7202.816,
4982.528,10252.288,7192.32,
